532, -54.125858 10.350623 2.955875 1.379132 -1.09998 1.310842 -0.191209 0.83645 0.399461 0.649144 0.765589 0.692952 0.058242 0.524936 -0.2867 0.605772 -0.572499 0.642 0.471238 0.416494 0.586034 0.421152 -0.095705 0.311819;
533, -52.739056 11.065537 1.990375 1.009335 -1.710259 1.531082 -0.026877 0.765037 0.096024 0.752839 0.943871 0.655394 -0.120619 0.590209 -0.496523 0.564542 -0.972992 0.741606 -0.060288 0.369069 0.184904 0.394547 -0.29963 0.35974;
534, -66.224632 0.662883 1.18591 0.609627 0.902757 0.586915 0.791775 0.444845 0.636033 0.399254 0.57183 0.333967 0.518765 0.281417 0.444615 0.242746 0.397562 0.200206 0.322226 0.16269 0.227301 0.136072 0.118781 0.086097;
535, -57.997917 3.185339 0.608706 0.703644 -1.865435 0.81625 0.913109 0.602723 -0.662294 0.584156 0.385864 0.550125 0.306516 0.441131 -0.036388 0.488723 -0.193006 0.513534 0.107137 0.39256 0.165032 0.366376 0.210268 0.344143;
536, -62.414661 1.516724 1.249412 0.483601 -0.436133 0.564303 0.399998 0.480922 -0.275407 0.622318 0.631498 0.426976 0.346307 0.388997 -0.120877 0.364015 0.158184 0.366673 0.255883 0.316704 -0.029078 0.319469 0.254186 0.294078;
537, -55.905571 9.21082 4.142708 1.992939 0.203743 1.691061 0.161519 1.069296 0.294264 0.77961 0.575929 0.629406 0.33032 0.492759 0.153854 0.501504 -0.317041 0.62463 0.338325 0.369842 0.190827 0.364192 -0.235558 0.42234;
538, -60.200642 6.119499 3.452362 1.503037 0.299688 1.334031 0.047433 0.940915 0.451724 0.676167 0.767868 0.513203 0.403556 0.501597 -0.137749 0.640118 -0.375924 0.519359 0.343465 0.473325 0.218995 0.409772 -0.304509 0.429713;
539, -61.649742 4.402276 3.685788 1.863166 0.961347 0.914368 0.140128 0.929015 0.289623 0.626804 0.461055 0.459039 0.33109 0.397972 0.249581 0.36377 -0.036385 0.356233 -0.006647 0.272467 -0.042643 0.298982 -0.075738 0.257045;
540, -65.75647 1.518502 1.481429 1.107871 1.198732 0.955261 1.116103 0.709454 0.911985 0.598558 0.773678 0.511062 0.647776 0.414897 0.561288 0.330591 0.465857 0.27208 0.384998 0.230608 0.263484 0.184263 0.125769 0.139306;
541, -66.372459 0.685302 1.203206 0.620404 1.036291 0.548825 0.930033 0.528912 0.840262 0.467583 0.750605 0.396024 0.673777 0.357648 0.580823 0.299769 0.462528 0.225301 0.344101 0.174971 0.221067 0.119874 0.099423 0.054294;
542, -66.291412 1.844491 1.141461 1.288527 0.665352 0.364773 0.349678 0.453615 0.289045 0.332886 0.338595 0.219986 0.357224 0.233038 0.316066 0.204948 0.248624 0.170412 0.178771 0.136184 0.10564 0.117157 0.042182 0.073707;
543, -63.113689 5.434679 3.239014 3.067168 1.893426 1.360244 1.361927 0.785944 0.896882 0.637372 0.667678 0.605072 0.522154 0.500763 0.502224 0.402143 0.427478 0.364938 0.3509 0.36816 0.263435 0.314816 0.129681 0.234814;
544, -56.487309 2.796382 5.770241 1.944483 1.249588 1.413596 1.430603 0.872411 0.866853 0.743961 0.468297 0.666063 0.290204 0.519483 0.441613 0.556609 0.079873 0.531984 -0.114449 0.477723 -0.050313 0.458827 -0.118753 0.411977;
545, -53.47443 3.577166 8.010087 1.932364 2.348374 1.188227 1.490575 0.957584 0.965599 0.877445 0.778607 0.86691 0.112286 0.698268 -0.108969 0.60344 -0.373674 0.571643 -0.248222 0.503044 0.069513 0.520217 0.19155 0.43794;
546, -55.353966 3.048236 7.532806 1.867009 2.818336 1.234607 1.620475 0.904532 0.736699 0.889554 0.363318 0.828168 -0.249436 0.667944 -0.258594 0.67489 -0.061232 0.555313 0.247377 0.395828 0.277187 0.492035 0.128538 0.423549;
547, -53.252224 3.299449 8.880418 1.820733 3.261529 1.184958 1.633458 1.051051 0.62971 0.925618 0.176625 0.885655 -0.422696 0.723452 -0.348848 0.678856 -0.201128 0.578214 0.123493 0.481297 0.233344 0.518103 0.152955 0.395998;
548, -54.531185 3.762109 8.509428 1.914028 3.707118 1.178846 1.755822 1.002178 0.180984 0.824035 -0.215603 0.812489 -0.397973 0.731012 -0.278228 0.666084 -0.171352 0.571148 0.129111 0.454265 0.241093 0.459215 0.126286 0.342232;
549, -51.069138 5.260145 9.938319 2.811031 3.581865 1.196275 1.586744 1.212205 0.124852 1.098663 -0.075762 1.018237 -0.563411 0.819909 -0.481786 0.635643 -0.279482 0.600014 0.030867 0.555216 0.158144 0.528264 0.064979 0.358354;
550, -50.078484 5.011119 9.975527 2.266868 3.690237 1.340062 1.968953 1.091293 0.37089 0.923147 0.187169 0.962968 -0.527255 0.839754 -0.479465 0.643048 -0.315975 0.529719 -0.009355 0.513306 0.091973 0.540063 0.06623 0.415155;
551, -49.864853 5.265993 10.797155 2.543703 4.12025 1.293984 1.800164 1.062759 0.273472 1.00458 0.035437 0.925765 -0.628912 0.716056 -0.566298 0.567497 -0.388441 0.428324 -0.105138 0.428174 0.026321 0.529673 0.035827 0.407543;
552, -51.237209 5.649437 9.883476 2.999193 4.0999 1.392582 2.21778 1.12753 0.632176 0.827393 0.360168 0.752838 -0.223932 0.58645 -0.217283 0.497899 -0.273838 0.46955 -0.131658 0.476525 -0.096844 0.562449 -0.135066 0.446607;
553, -49.267845 4.161463 9.941502 2.300109 2.914097 1.933026 2.036832 1.091716 0.780901 1.020632 0.353194 0.922351 -0.236619 0.672052 -0.150241 0.607072 -0.405008 0.555434 -0.120321 0.559121 0.096509 0.628646 -0.034234 0.517124;
554, -46.746689 4.617849 11.551202 2.879911 1.577505 1.88544 0.541578 1.01902 0.103869 0.975797 -0.802533 0.832549 -0.831458 0.687335 -0.367086 0.637819 -0.645379 0.692926 -0.362727 0.624904 -0.059709 0.683526 -0.197036 0.638;
555, -55.902512 4.807223 7.19908 2.805988 1.305748 1.325022 0.218768 0.791757 0.429473 0.747468 0.047593 0.828737 -0.101172 0.874785 -0.128442 0.735324 -0.428963 0.609683 -0.378161 0.619362 -0.260621 0.644391 -0.27982 0.455348;
556, -65.730263 1.287089 1.660267 1.070676 1.11111 0.667306 0.733741 0.405776 0.560018 0.262798 0.429936 0.203957 0.271645 0.215968 0.092947 0.27636 -0.066555 0.36947 -0.155904 0.362422 -0.163655 0.268557 -0.104709 0.150296;
557, -64.538292 2.42475 2.277558 1.304622 1.743673 1.065291 1.544352 0.661843 1.180456 0.660205 0.994309 0.54934 0.791045 0.571309 0.690151 0.434802 0.606205 0.330398 0.488011 0.213676 0.344899 0.167697 0.183247 0.128034;
558, -65.280144 1.352845 1.901314 1.059978 1.313372 1.286572 1.191109 0.98524 1.186558 0.638131 1.103191 0.564099 0.874032 0.495834 0.619055 0.530502 0.48857 0.475348 0.458783 0.278244 0.341512 0.22605 0.147652 0.166859;
559, -56.943195 8.013088 1.806773 1.619614 -1.175916 1.895351 0.216603 0.901096 0.445573 0.83975 0.63708 0.738701 0.122818 0.536203 -0.079862 0.78942 -0.573004 0.986046 0.193737 0.460768 0.183168 0.40164 -0.253819 0.395892;
560, -65.24025 1.536867 2.101982 1.244285 1.678802 0.881726 1.354766 0.638588 1.082298 0.454398 0.873229 0.406721 0.69663 0.358291 0.580823 0.300895 0.473087 0.246599 0.378092 0.215886 0.276315 0.190985 0.147187 0.127119;
561, -65.941849 0.815836 1.570426 0.752019 1.287134 0.702271 1.127036 0.604011 1.03849 0.484416 0.912862 0.396501 0.771834 0.352397 0.662834 0.292244 0.554451 0.220245 0.412404 0.183254 0.252703 0.134626 0.112606 0.075426;
562, -63.847046 3.151038 2.764364 2.060389 1.204276 1.563343 0.69758 1.187022 0.625445 0.8044 0.522629 0.617849 0.50983 0.406985 0.465238 0.315672 0.372222 0.385217 0.400238 0.296911 0.352812 0.220577 0.142814 0.173326;
563, -56.357224 3.860808 4.697928 1.409738 -1.570663 1.119093 -0.547403 0.699824 -0.105732 0.612364 -0.516081 0.747453 -0.014779 0.552343 0.21765 0.459145 -0.29861 0.443261 0.037144 0.379048 0.356557 0.373839 -0.069877 0.327459;
564, -56.348034 1.074567 8.884599 0.779203 4.550218 0.857626 2.143332 0.720002 1.506108 0.41976 1.119055 0.356926 0.550049 0.447144 -0.121577 0.324455 -0.831511 0.263984 -1.276744 0.343281 -1.247925 0.293882 -0.780778 0.250855;
565, -59.772541 2.909912 5.350874 2.329502 1.145118 1.856757 -0.461058 1.746066 0.084741 1.066119 0.907159 0.500142 1.273985 0.616665 0.836691 0.530949 -0.220991 0.633195 -0.880439 0.723413 -0.742957 0.566804 -0.3384 0.371642;
566, -62.140347 3.374745 3.015086 1.819062 -0.650096 1.087949 -0.989631 1.516756 0.292091 0.668662 0.283027 0.777016 -0.497858 0.691545 -0.444316 0.72249 0.381304 0.546792 0.908415 0.638408 0.595307 0.340405 0.06096 0.407065;
567, -57.452541 6.561752 3.232737 1.212044 -5.081681 4.281887 -2.41678 1.383613 2.549588 1.649894 2.045294 1.331573 -0.226485 0.274973 -1.226299 1.022245 -0.504062 1.213189 1.367068 0.446342 1.338961 0.659553 -0.205509 0.504001;
568, -63.396053 1.798204 1.505301 0.529021 -2.128055 1.56952 -1.075333 1.262011 1.975717 0.793488 2.050411 1.355492 -0.167418 0.330748 -1.038126 1.035779 0.071986 0.566456 0.945229 0.506984 0.420931 0.456077 -0.258163 0.287637;
569, -58.749977 7.300117 2.668632 1.58971 -4.633555 4.564447 -1.904188 1.955828 2.813083 1.561055 2.356447 1.517037 0.107728 0.248936 -1.083212 1.139119 -0.649744 1.032323 0.983375 0.49968 0.980376 0.797894 -0.346852 0.395601;
570, -61.932655 2.618471 2.041988 0.671574 -2.910098 2.156371 -1.685047 1.544944 2.462295 0.933821 2.927521 1.418519 0.125245 0.245526 -1.354001 1.090693 -0.19273 0.515244 1.094195 0.447764 0.69815 0.394508 -0.148266 0.126691;
571, -58.995888 6.736903 2.676762 1.43277 -4.206319 4.392963 -1.491584 1.826223 2.824375 1.603092 2.204839 1.441951 0.196722 0.243312 -0.835432 0.943756 -0.552231 0.988024 0.933628 0.498545 0.951642 0.811796 -0.331465 0.349519;
572, -58.292099 7.617918 2.645754 1.468375 -4.814278 4.476817 -1.736615 1.605843 2.736612 1.344984 2.132797 1.303028 0.085295 0.214125 -1.067156 0.842195 -0.701831 0.960663 0.895169 0.441025 0.932863 0.730733 -0.331775 0.317979;
573, -59.246006 6.151659 2.479622 1.363667 -4.351048 3.692821 -1.757522 1.34209 2.537547 1.329854 2.082231 1.001307 0.063055 0.253644 -1.000503 0.777845 -0.632574 0.831821 0.842473 0.398946 0.882172 0.685259 -0.286937 0.329404;
574, -62.235107 1.820109 1.931834 0.539978 -2.564979 1.596901 -1.320263 1.280221 2.222458 0.850941 2.44846 1.470536 0.064578 0.234722 -1.177743 1.061241 -0.227883 0.473206 0.960111 0.482748 0.681996 0.399014 -0.11873 0.131498;
575, -59.434887 7.07933 2.320301 1.480272 -4.196301 4.373511 -1.326831 1.701895 2.576709 1.411262 1.784956 1.133973 0.091912 0.264614 -0.72436 0.839968 -0.521212 1.035089 0.807069 0.395189 0.837319 0.769904 -0.319427 0.321178;
576, -59.342911 7.282723 2.405887 1.512353 -4.122275 4.509059 -1.290501 1.735146 2.568069 1.47356 1.795953 1.270586 0.129573 0.19726 -0.68709 0.893721 -0.462056 1.070036 0.850691 0.414816 0.831017 0.767664 -0.331914 0.314618;
577, -66.024246 1.103152 1.190849 0.547828 0.475548 0.46909 0.274223 0.563722 0.409651 0.278289 0.463079 0.258119 0.386577 0.240621 0.289541 0.199846 0.217188 0.201542 0.182622 0.177119 0.153874 0.152499 0.089287 0.122631;
578, -66.315552 0.495017 1.115999 0.363164 0.853464 0.389093 0.745654 0.364743 0.719762 0.315086 0.693723 0.296842 0.583393 0.254842 0.473313 0.233362 0.364975 0.205498 0.29404 0.151554 0.209124 0.10918 0.108362 0.065745;
579, -57.413582 5.57761 3.936518 1.890867 -3.528626 3.953244 -1.462845 1.297342 2.194005 2.142334 1.456344 1.777351 -0.138288 0.889477 -0.835757 1.108273 -0.682977 1.062905 0.575992 0.666254 0.912669 0.914743 0.001766 0.343011;
580, -57.708298 7.039815 2.741814 1.359111 -5.344198 4.535771 -2.025487 1.742373 2.855848 1.582281 2.268247 1.535803 0.343437 0.329677 -0.953071 1.114868 -1.064506 0.979279 0.626887 0.556424 1.283869 0.741997 0.229982 0.312569;
581, -58.81892 5.838573 2.824203 1.547223 -4.242679 3.713962 -1.906957 2.253521 1.991553 1.021987 1.352476 1.360268 0.203498 0.459982 0.002895 0.665154 -0.420518 0.825707 -0.024694 0.377062 0.663299 0.511897 0.423884 0.407151;
582, -64.461082 2.431041 2.182097 1.249824 1.46354 0.942205 1.222924 0.759986 0.825006 0.623021 0.648585 0.663828 0.483436 0.569043 0.469678 0.440508 0.460495 0.282792 0.414359 0.231755 0.314174 0.220851 0.182092 0.170629;
583, -53.164902 7.826637 4.321254 2.009409 -7.379086 4.322336 -3.460816 2.045508 2.945286 1.308732 2.517783 1.506488 0.489012 0.27389 -0.993796 0.8456 -1.224842 0.873895 0.69288 0.41015 1.245545 0.628062 -0.099472 0.188146;
584, -65.191429 1.618778 1.967519 1.091914 1.461347 0.773531 1.22356 0.558765 0.968882 0.473006 0.801371 0.436638 0.629015 0.427522 0.527995 0.37204 0.47506 0.284611 0.422657 0.239672 0.320429 0.214007 0.170657 0.142189;
585, -64.999397 1.603076 2.409836 1.344932 1.944623 0.995904 1.639491 0.763726 1.444538 0.623889 1.221749 0.52024 0.972067 0.448859 0.784665 0.399336 0.667126 0.304492 0.565858 0.272712 0.41734 0.229778 0.218432 0.125424;
586, -65.235909 3.420847 1.088742 0.672271 0.088825 1.003763 0.744726 0.870231 1.059091 1.012434 0.82654 0.576241 0.437185 0.371143 0.167158 0.426968 0.215725 0.493165 0.358079 0.269546 0.2173 0.259034 -0.011244 0.192833;
587, -65.597572 2.524493 1.12539 0.713851 0.319804 0.774633 0.683098 0.642238 0.941971 0.843003 0.840617 0.64522 0.508827 0.316613 0.176518 0.39858 0.165496 0.426623 0.333363 0.30943 0.235172 0.221824 0.0108 0.171716;
588, -65.458611 3.198243 1.081123 0.738163 0.067758 1.096812 0.573338 0.679536 0.956519 0.84529 0.895098 0.70792 0.558759 0.3881 0.114132 0.522938 0.114535 0.492903 0.348176 0.281903 0.258503 0.220779 0.02798 0.139768;
589, -62.024364 3.912986 0.492846 1.015213 -0.93269 1.661095 1.749991 0.968619 1.601651 0.934507 0.839887 0.566378 0.460265 0.582013 0.05602 0.48794 -0.078017 0.576033 0.934411 0.479767 0.302382 0.298075 -0.520932 0.387983;
590, -61.847454 3.541292 0.962963 0.811668 -1.523239 1.995421 1.295325 0.769373 1.941086 0.814242 1.152996 0.641232 0.509341 0.445604 -0.25159 0.602643 -0.325129 0.685691 0.995479 0.412766 0.530795 0.355001 -0.589929 0.385007;
591, -65.404732 1.441002 1.154459 0.563264 0.309526 0.799002 0.908615 0.303679 1.020186 0.487896 0.658275 0.352343 0.485922 0.282027 0.213664 0.365676 0.181722 0.250072 0.510691 0.293232 0.256325 0.156933 -0.193323 0.274772;
592, -62.052643 3.815791 0.601331 1.078907 -0.915808 1.722521 2.014012 1.065678 1.566664 0.757332 0.693183 0.533011 0.677567 0.527167 0.06632 0.525304 -0.084476 0.658003 0.946494 0.479341 0.286706 0.28441 -0.481391 0.344716;
593, -63.679874 3.279625 0.718393 0.754681 -0.318763 1.446502 1.45725 0.843631 1.134977 0.639843 0.679404 0.489964 0.687425 0.450023 0.151012 0.461729 -0.105693 0.606409 0.664905 0.436982 0.343837 0.254355 -0.287293 0.330866;
594, -64.92234 3.858465 1.239277 0.988988 0.170017 1.359361 0.719196 0.696424 1.042929 1.012111 0.844684 0.729965 0.422094 0.441412 0.166743 0.43372 0.18398 0.457871 0.364106 0.286066 0.268835 0.272605 0.030531 0.171585;
595, -65.003807 3.803501 1.14833 0.715193 0.01389 1.345216 0.578371 0.577883 1.134876 1.062205 1.027313 0.891995 0.430079 0.343953 0.14143 0.434353 0.223158 0.387565 0.395561 0.292252 0.272314 0.264376 0.029118 0.199616;
596, -64.789879 4.327126 1.162083 0.787831 -0.029531 1.393389 0.655032 0.707341 1.157416 1.131398 0.983903 0.831406 0.434246 0.37487 0.141137 0.423442 0.192518 0.448459 0.409725 0.317016 0.268068 0.285187 -0.0322 0.233077;
597, -63.887337 5.550215 1.226692 0.884802 -0.381955 1.697383 0.527186 0.736162 1.325408 1.14924 1.196163 0.983804 0.451691 0.381017 0.063541 0.507022 0.106068 0.47582 0.477932 0.381134 0.344547 0.347152 -0.022823 0.20384;
598, -64.449867 4.270183 1.2637 0.881304 -0.102372 1.363045 0.640307 0.826966 1.212391 1.062235 1.181398 1.033613 0.519942 0.34631 0.050343 0.528577 0.114617 0.462438 0.462031 0.374964 0.352483 0.342234 -0.036285 0.210944;
599, -65.137032 4.006959 1.068416 0.71987 -0.116224 1.506335 0.424381 0.657995 1.016454 0.913808 1.013642 0.883091 0.500962 0.285453 0.078305 0.541849 0.155362 0.42218 0.427607 0.341223 0.283674 0.2838 -0.037147 0.211566;
600, -65.604401 3.55621 0.920037 0.52915 0.11916 1.036713 0.519287 0.781431 0.868943 0.833499 0.796562 0.735626 0.425545 0.351337 0.153021 0.47287 0.207154 0.330728 0.322076 0.300366 0.178282 0.194484 -0.011519 0.203241;
601, -65.803513 3.002916 0.932628 0.60525 0.324638 0.886541 0.678782 0.879201 0.800554 0.77376 0.709573 0.579679 0.454239 0.337323 0.224816 0.36681 0.215981 0.312328 0.326575 0.292102 0.203568 0.212895 0.00673 0.200419;
602, -64.509727 4.206004 1.66687 1.171496 1.222141 0.832345 0.995979 0.579137 0.653811 0.541486 0.639879 0.383867 0.437046 0.402271 0.441551 0.349013 0.310616 0.290484 0.225313 0.25386 0.148319 0.19155 0.074975 0.125122;
603, -64.413658 3.483409 2.225915 1.295316 1.549057 0.814217 1.174438 0.688123 0.799753 0.554715 0.673143 0.526895 0.534428 0.439678 0.472977 0.354639 0.374486 0.275577 0.308875 0.251007 0.248258 0.230077 0.150651 0.16708;
604, -64.961075 3.657045 1.63079 1.118533 1.150104 0.876427 0.988094 0.569447 0.707662 0.46867 0.649575 0.360151 0.496747 0.341065 0.439205 0.296661 0.311503 0.274417 0.22285 0.195151 0.120916 0.187574 0.096118 0.124196;
605, -65.684303 2.879374 1.289441 0.79568 1.00295 0.543065 0.927164 0.519373 0.714953 0.354138 0.608181 0.364436 0.495703 0.271518 0.433762 0.252723 0.295564 0.239964 0.238449 0.16647 0.167709 0.133523 0.086211 0.10055;
606, -65.5261 2.986204 1.583932 1.008784 1.237655 0.709101 1.008958 0.515779 0.792923 0.42974 0.640953 0.414589 0.482925 0.374088 0.428459 0.331337 0.302671 0.27699 0.213934 0.25894 0.161658 0.189958 0.075066 0.131909;
607, -65.851097 1.012401 1.552552 0.662176 1.234987 0.496241 0.971475 0.432453 0.720352 0.448789 0.555479 0.455428 0.381902 0.404122 0.281159 0.333493 0.195884 0.254791 0.127525 0.197707 0.092149 0.155285 0.058633 0.115691;
608, -65.277008 2.54953 1.559262 0.764095 1.262108 0.598648 1.051397 0.475706 0.67579 0.419048 0.585156 0.322355 0.322336 0.287925 0.247387 0.307527 0.094564 0.28567 0.012943 0.260768 -0.009949 0.196049 -0.000106 0.144961;
609, -66.388763 0.71553 1.142066 0.339134 0.933359 0.19832 0.790464 0.167102 0.6452 0.169929 0.516774 0.159574 0.394846 0.169217 0.276982 0.207894 0.190016 0.196419 0.134354 0.150593 0.081387 0.115755 0.041945 0.063679;
610, -65.282715 3.543355 1.253698 0.682367 1.02252 0.600709 0.911131 0.426239 0.601216 0.465589 0.570264 0.324854 0.409352 0.306233 0.337914 0.242666 0.202979 0.235021 0.173953 0.216278 0.093216 0.151332 0.049189 0.130231;
611, -65.806778 2.958076 1.073226 0.614393 0.963677 0.561274 0.831341 0.419685 0.598993 0.411458 0.607563 0.294056 0.46638 0.308421 0.424466 0.25635 0.307823 0.191484 0.239724 0.166619 0.143774 0.118169 0.072736 0.095764;
612, -66.225899 2.173626 0.978404 0.6346 0.730877 0.414459 0.700567 0.367573 0.559265 0.329935 0.503566 0.215837 0.388556 0.234457 0.34682 0.117546 0.267097 0.136937 0.183656 0.134478 0.122875 0.107639 0.054815 0.08989;
613, -65.766678 2.808367 1.162246 0.808573 0.940234 0.557442 0.846834 0.512958 0.646213 0.434408 0.634162 0.335149 0.482608 0.28397 0.455016 0.227822 0.290362 0.19321 0.218133 0.170258 0.154817 0.126057 0.063011 0.088063;
614, -65.836502 2.58125 1.104908 0.68039 0.930835 0.529106 0.827112 0.420375 0.683279 0.375776 0.641104 0.281502 0.468518 0.286205 0.442663 0.230987 0.290695 0.228255 0.204502 0.178129 0.124219 0.155569 0.079043 0.092251;
615, -65.51001 3.776117 1.178814 0.823892 1.064187 0.760811 0.938329 0.693947 0.688067 0.417997 0.569204 0.360585 0.408058 0.342889 0.363952 0.257692 0.229732 0.255589 0.163228 0.218835 0.106851 0.170397 0.065208 0.121059;
616, -65.997879 2.37541 1.234032 0.989081 1.066242 0.808641 0.967129 0.663409 0.743128 0.47747 0.600707 0.407492 0.474223 0.353165 0.401287 0.309997 0.29917 0.285049 0.203365 0.271484 0.127647 0.210211 0.078157 0.129068;
617, -66.719162 0.793222 0.848461 0.629322 0.733799 0.492059 0.629367 0.347579 0.502852 0.188526 0.405972 0.160033 0.308784 0.161579 0.234096 0.163227 0.167798 0.156459 0.119207 0.136605 0.074013 0.104601 0.034131 0.068586;
618, -65.72744 1.527365 0.763818 0.188291 -0.185507 1.142518 0.687247 0.236629 1.150897 0.737929 0.505652 0.158897 -0.038379 0.551141 0.111538 0.273026 0.50343 0.290531 0.406857 0.227336 -0.040187 0.214089 -0.154382 0.225798;
619, -65.653313 2.605335 1.171165 0.873226 0.701466 1.071616 0.838068 0.572804 0.834657 0.665414 0.624457 0.433861 0.345715 0.381221 0.228983 0.431867 0.231374 0.302009 0.264832 0.275157 0.117199 0.209369 0.007064 0.213468;
620, -65.248291 3.67464 1.281759 1.115743 0.512544 1.106659 0.742739 0.471523 0.82738 0.796369 0.568874 0.469319 0.177208 0.447699 0.070895 0.516655 0.169723 0.309083 0.242869 0.293263 0.064061 0.198385 -0.02575 0.213186;
621, -66.779648 0.422876 0.840405 0.282553 0.762077 0.253695 0.684898 0.200308 0.608566 0.133248 0.541403 0.128207 0.456356 0.13859 0.385924 0.11348 0.306204 0.110534 0.228009 0.115436 0.158164 0.070342 0.08003 0.046556;
622, -65.465393 3.348133 0.98978 0.665231 0.316905 1.251555 0.767323 0.486504 0.775765 0.63119 0.565592 0.301846 0.320651 0.318722 0.19658 0.424586 0.220112 0.240328 0.327329 0.300201 0.146905 0.17635 -0.019805 0.253085;
623, -65.980484 2.58901 0.890549 0.474544 0.555224 0.917325 0.812503 0.554713 0.802872 0.559153 0.683136 0.36939 0.452606 0.322272 0.347925 0.308695 0.357684 0.254499 0.369605 0.29367 0.18648 0.113267 0.014407 0.197819;
624, -65.595291 3.127245 1.012194 0.923783 0.714136 0.718485 0.790396 0.524024 0.612177 0.425579 0.546542 0.31536 0.367703 0.342099 0.364947 0.289991 0.276885 0.247093 0.222115 0.216634 0.141221 0.180557 0.050879 0.165859;
625, -65.576447 3.203321 1.05838 0.788354 0.185676 1.277556 0.571737 0.45449 0.783306 0.524192 0.603477 0.348941 0.356655 0.311607 0.19918 0.39743 0.318283 0.224907 0.403718 0.285292 0.178272 0.135525 -0.032247 0.19472;
626, -64.75695 6.356084 0.815906 0.615991 0.040511 1.631454 0.743952 0.63403 0.887554 0.790841 0.66599 0.38796 0.351176 0.307716 0.164967 0.434676 0.272728 0.284938 0.416324 0.382561 0.174087 0.171397 -0.02052 0.224438;
627, -66.509132 1.628537 0.835882 0.282391 0.657498 0.524413 0.702365 0.344083 0.626037 0.232757 0.537338 0.158057 0.44559 0.159991 0.360174 0.19872 0.308102 0.115475 0.256485 0.123814 0.15093 0.069565 0.07405 0.078973;
628, -66.624207 0.959816 0.836034 0.320143 0.771336 0.32558 0.691233 0.253343 0.560778 0.218891 0.511049 0.196078 0.41972 0.205381 0.364959 0.127838 0.280664 0.124789 0.212895 0.112167 0.158104 0.061315 0.074592 0.039178;
629, -66.388443 1.896229 0.776929 0.454552 0.669314 0.360853 0.720999 0.460777 0.540032 0.241082 0.455166 0.234958 0.383745 0.175956 0.353222 0.188678 0.23226 0.166531 0.17832 0.12879 0.123203 0.119094 0.059114 0.081028;
630, -65.429138 4.116659 0.491009 1.279975 0.201836 1.501592 0.792151 0.60847 0.81421 0.686476 0.617172 0.30904 0.340864 0.402566 0.242455 0.398597 0.286048 0.21172 0.358501 0.32447 0.167219 0.131818 -0.029997 0.29306;
631, -65.309021 3.113998 0.510107 0.540877 -0.069957 1.344599 0.897243 0.671796 0.880713 0.638943 0.685569 0.431871 0.37428 0.312877 0.132828 0.44943 0.206814 0.357084 0.474103 0.437608 0.195602 0.222105 -0.15527 0.383977;
632, -66.007828 2.817355 0.88445 0.443078 0.412365 0.697899 0.744772 0.566372 0.837731 0.840821 0.631533 0.468952 0.379393 0.308463 0.236855 0.252312 0.299948 0.147149 0.367752 0.33684 0.153605 0.144661 -0.027175 0.209451;
633, -66.107971 2.752084 0.995583 0.720717 0.5664 0.923128 0.726966 0.516185 0.895963 0.94481 0.788148 0.748331 0.503915 0.22687 0.316429 0.257506 0.321624 0.177132 0.371221 0.360029 0.225331 0.238968 0.050646 0.148495;
634, -66.6763 0.791126 0.769186 0.138743 0.522456 0.540824 0.613377 0.130743 0.702733 0.486595 0.571822 0.200948 0.396225 0.202752 0.332403 0.14732 0.34025 0.163681 0.293606 0.180832 0.151139 0.049833 0.029631 0.139483;
635, -65.690269 3.207814 0.810337 0.443944 0.205475 0.852081 0.736479 0.5164 0.972549 0.795846 0.688243 0.404438 0.204626 0.427929 0.175183 0.328245 0.363881 0.347717 0.391018 0.242419 0.100084 0.192953 -0.0997 0.251101;
636, -64.487556 5.865859 1.095661 1.198633 0.207863 1.236453 0.822416 0.729682 1.285125 1.451476 1.00121 1.03227 0.315445 0.306608 0.157561 0.401953 0.337924 0.378074 0.410439 0.338906 0.210261 0.270602 -0.005641 0.207342;
637, -66.918396 0.317302 0.647402 0.168201 0.568586 0.185229 0.564727 0.173582 0.484871 0.095842 0.431653 0.09605 0.38645 0.085471 0.311894 0.066759 0.243907 0.059089 0.183436 0.050456 0.127785 0.038965 0.076121 0.047242;
638, -64.939613 3.195718 1.228001 0.896586 0.081842 1.084039 0.751509 0.538391 1.082986 0.733041 0.785127 0.44114 0.195512 0.38607 -0.071696 0.535459 0.316551 0.282115 0.519347 0.357887 0.069206 0.182149 -0.200737 0.287663;
639, -64.068481 5.021505 1.332037 1.129172 -0.075361 1.238705 0.877051 0.793801 1.207758 0.97557 0.9069 0.627673 0.203827 0.480323 -0.064674 0.588357 0.318084 0.342305 0.53753 0.401523 0.115899 0.216435 -0.154128 0.285557;
640, -64.768753 4.112739 1.13361 0.818324 0.047765 1.040746 0.752999 0.57518 1.0686 0.846943 0.809334 0.572862 0.236918 0.380619 0.017375 0.476924 0.305952 0.298213 0.526006 0.388816 0.128966 0.216983 -0.167187 0.269763;
641, -66.490082 0.431692 0.807992 0.188699 0.445997 0.293704 0.5642 0.1499 0.725699 0.243674 0.615587 0.192908 0.316156 0.175528 0.200902 0.204978 0.334749 0.130011 0.369818 0.169799 0.108105 0.076896 -0.082477 0.181546;
642, -65.1381 4.249007 1.085145 0.790521 0.099368 1.168133 0.705065 0.518005 1.031344 0.863491 0.776688 0.50155 0.206165 0.446202 0.082276 0.45526 0.38568 0.269931 0.439707 0.305904 0.079923 0.199048 -0.101058 0.247806;
